game_id,start_date,home_team,away_team,pred_spread,pred_total,pred_home_win,weather_condition,weather_temp,weather_wind,weather_total_adj,provider,line_spread,line_total,home_moneyline,away_moneyline,line_spread_home,spread_edge,total_edge,home_implied,away_implied,home_prob_edge,away_prob_edge,edge_side,edge_spread_abs,total_edge_abs
401752750,2025-10-25T16:00:00.000Z,Oklahoma,Ole Miss,9.671224727408731,49.743819426294664,0.8174478378210903,Cloudy,64.8,11.5,,DraftKings,-5.5,52.5,-198.0,164.0,5.5,4.171224727408731,-2.756180573705336,0.6644295302013423,0.3787878787878788,0.153018307619748,-0.1962357166089691,Home,4.171224727408731,2.756180573705336
401754571,2025-10-25T16:00:00.000Z,Georgia Tech,Syracuse,18.47890613391499,57.723701757508806,0.9582290818234291,Fair,68.0,10.4,,DraftKings,-17.5,52.5,-1000.0,650.0,17.5,0.9789061339149896,5.223701757508806,0.9090909090909091,0.13333333333333333,0.04913817273252008,-0.09156241515676247,Home,0.9789061339149896,5.223701757508806
401752884,2025-10-25T16:00:00.000Z,Purdue,Rutgers,5.375384193895965,63.4780279992746,0.6926545698743244,,65.5,8.5,,DraftKings,-2.5,60.5,-142.0,120.0,2.5,2.8753841938959646,2.9780279992746017,0.5867768595041323,0.45454545454545453,0.10587771037019211,-0.14720002441977892,Home,2.8753841938959646,2.9780279992746017
401762494,2025-10-25T16:00:00.000Z,Memphis,South Florida,1.5038213724127032,57.07764984467482,0.5559972658207517,Clear,67.3,9.2,,DraftKings,3.5,58.5,145.0,-175.0,-3.5,5.003821372412704,-1.4223501553251765,0.40816326530612246,0.6363636363636364,0.14783400051462925,-0.19236090218438806,Home,5.003821372412704,1.4223501553251765
401752883,2025-10-25T16:00:00.000Z,Nebraska,Northwestern,11.783310683099668,49.51483210797109,0.8650889620961347,,56.7,2.9,,DraftKings,-7.0,44.5,-278.0,225.0,7.0,4.783310683099668,5.014832107971088,0.7354497354497355,0.3076923076923077,0.12963922664639926,-0.17278126978844244,Home,4.783310683099668,5.014832107971088
401756932,2025-10-25T16:00:00.000Z,Kansas,Kansas State,7.163026189627011,58.66148060259927,0.7488248586956741,,65.5,6.3,,DraftKings,-3.5,55.5,-180.0,150.0,3.5,3.6630261896270113,3.161480602599269,0.6428571428571429,0.4,0.10596771583853115,-0.14882485869567408,Home,3.6630261896270113,3.161480602599269
401752942,2025-10-25T16:00:00.000Z,Wake Forest,SMU,-2.1136519966638856,49.70671723011546,0.4215470629462486,,62.4,3.6,,DraftKings,5.5,52.5,180.0,-218.0,-5.5,3.3863480033361144,-2.7932827698845415,0.35714285714285715,0.6855345911949685,0.06440420580339146,-0.10708165414121706,Home,3.3863480033361144,2.7932827698845415
401752885,2025-10-25T16:00:00.000Z,Indiana,UCLA,31.123378628002754,56.99276170389726,0.998219349973962,,54.0,8.1,,DraftKings,-26.5,53.5,-4000.0,1600.0,26.5,4.6233786280027545,3.4927617038972585,0.975609756097561,0.058823529411764705,0.022609593876401046,-0.057042879385726705,Home,4.6233786280027545,3.4927617038972585
401761635,2025-10-25T16:00:00.000Z,Old Dominion,App State,16.243579796658636,55.38439421275899,0.9358905903190675,Clear,64.2,5.8,,DraftKings,-13.5,62.5,-500.0,380.0,13.5,2.7435797966586364,-7.115605787241009,0.8333333333333334,0.20833333333333334,0.10255725698573415,-0.14422392365240086,Home,2.7435797966586364,7.115605787241009
401754573,2025-10-25T16:00:00.000Z,North Carolina,Virginia,-13.600792651631423,52.57959894607157,0.10138944658241467,Fair,66.0,3.4,,DraftKings,11.5,50.5,340.0,-440.0,-11.5,-2.100792651631423,2.0795989460715703,0.22727272727272727,0.8148148148148148,-0.1258832806903126,0.08379573860277056,Away,2.100792651631423,2.0795989460715703
401762846,2025-10-25T16:00:00.000Z,Kent State,Bowling Green,-5.3216228479318275,47.38017577778385,0.30911716099252584,,61.7,5.3,,DraftKings,7.5,47.5,250.0,-310.0,-7.5,2.1783771520681725,-0.11982422221615252,0.2857142857142857,0.7560975609756098,0.023402875278240143,-0.0652147219681356,Home,2.1783771520681725,0.11982422221615252
401762848,2025-10-25T16:00:00.000Z,Eastern Michigan,Ohio,-10.88903971000758,60.97051998275802,0.1539290849852617,,63.1,4.5,,DraftKings,11.5,60.5,350.0,-455.0,-11.5,0.6109602899924198,0.4705199827580202,0.2222222222222222,0.8198198198198198,-0.06829313723696051,0.026251095194918528,Home,0.6109602899924198,0.4705199827580202
401752746,2025-10-25T16:45:00.000Z,Arkansas,Auburn,-0.4880347498122779,62.762904065793265,0.4817734787862775,,62.6,6.5,,DraftKings,-2.5,55.5,-135.0,114.0,2.5,-2.988034749812278,7.262904065793265,0.574468085106383,0.4672897196261682,-0.09269460632010551,0.05093680158755426,Away,2.988034749812278,7.262904065793265
401762844,2025-10-25T17:00:00.000Z,Buffalo,Akron,15.642352006595857,47.71598061094321,0.9285204762863726,cloudy,57.6,15.0,-0.8999999999999999,DraftKings,-9.5,48.5,-360.0,285.0,9.5,6.142352006595857,-0.7840193890567875,0.782608695652174,0.2597402597402597,0.14591178063419863,-0.1882607360266323,Home,6.142352006595857,0.7840193890567875
401757172,2025-10-25T19:00:00.000Z,Rice,UConn,-14.011020859651104,53.55638319035016,0.09474473391899396,,79.9,3.8,,DraftKings,10.0,48.5,295.0,-375.0,-10.0,-4.011020859651104,5.056383190350161,0.25316455696202533,0.7894736842105263,-0.15841982304303137,0.11578158187047971,Away,4.011020859651104,5.056383190350161
401760400,2025-10-25T19:00:00.000Z,New Mexico,Utah State,4.267745986036701,60.42684105910148,0.65529720610394,light rain,65.5,5.8,-1.5,DraftKings,-3.0,61.5,-155.0,130.0,3.0,1.2677459860367009,-1.073158940898523,0.6078431372549019,0.43478260869565216,0.047454068849038133,-0.0900798147995922,Home,1.2677459860367009,1.073158940898523
401762495,2025-10-25T19:30:00.000Z,Tulsa,Temple,-6.509718403862727,53.056670979947555,0.271058110981118,,68.0,0.9,,DraftKings,5.5,53.5,170.0,-205.0,-5.5,-1.0097184038627267,-0.44332902005244534,0.37037037037037035,0.6721311475409836,-0.09931225938925237,0.05681074147789844,Away,1.0097184038627267,0.44332902005244534
401761637,2025-10-25T19:30:00.000Z,Southern Miss,UL Monroe,16.141807137272885,49.41457726332932,0.9346863438927815,,72.9,7.0,,DraftKings,-13.5,49.5,-550.0,410.0,13.5,2.6418071372728846,-0.08542273667067946,0.8461538461538461,0.19607843137254902,0.08853249773893535,-0.1307647752653305,Home,2.6418071372728846,0.08542273667067946
401754574,2025-10-25T19:30:00.000Z,Pittsburgh,NC State,10.434152818059243,55.48681574988139,0.8357470376971126,Cloudy,56.3,9.2,,DraftKings,-6.0,53.5,-245.0,200.0,6.0,4.434152818059243,1.9868157498813872,0.7101449275362319,0.3333333333333333,0.12560211016088063,-0.16908037103044588,Home,4.434152818059243,1.9868157498813872
401762847,2025-10-25T19:30:00.000Z,Central Michigan,Massachusetts,18.26055838059331,47.98437993182965,0.9563714629479987,,61.3,4.0,,DraftKings,-16.5,46.5,-850.0,575.0,16.5,1.7605583805933094,1.4843799318296504,0.8947368421052632,0.14814814814814814,0.06163462084273552,-0.10451961109614682,Home,1.7605583805933094,1.4843799318296504
401762493,2025-10-25T19:30:00.000Z,Navy,Florida Atlantic,19.538654688051015,67.56913717682603,0.9663554030809659,Fair,64.6,2.3,,DraftKings,-14.0,63.5,-550.0,410.0,14.0,5.538654688051015,4.0691371768260325,0.8461538461538461,0.19607843137254902,0.12020155692711976,-0.16243383445351492,Home,5.538654688051015,4.0691371768260325
401762845,2025-10-25T19:30:00.000Z,Northern Illinois,Ball State,7.801043222718753,44.2324075916799,0.7674713662114035,,63.9,6.7,,DraftKings,-6.0,42.5,-238.0,195.0,6.0,1.8010432227187527,1.7324075916799018,0.7041420118343196,0.3389830508474576,0.06332935437708398,-0.10645441705886116,Home,1.8010432227187527,1.7324075916799018
401760399,2025-10-25T19:30:00.000Z,Fresno State,San Diego State,-10.615161953011892,46.473431480797686,0.160092278135322,Fair,64.9,4.6,,DraftKings,3.0,46.5,130.0,-155.0,-3.0,-7.615161953011892,-0.026568519202314178,0.43478260869565216,0.6078431372549019,-0.27469033056033015,0.23206458460977608,Away,7.615161953011892,0.026568519202314178
401762874,2025-10-25T19:30:00.000Z,Miami (OH),Western Michigan,1.2752916941857586,41.20390858983241,0.5475315895585715,,60.3,4.9,,DraftKings,-2.5,40.5,-125.0,105.0,2.5,-1.2247083058142414,0.7039085898324089,0.5555555555555556,0.4878048780487805,-0.008023965996984073,-0.035336467607351985,Away,1.2247083058142414,0.7039085898324089
401752751,2025-10-25T19:30:00.000Z,South Carolina,Alabama,-8.07251731182182,48.92540382170185,0.22483433975543343,,72.0,2.5,,DraftKings,11.5,47.5,330.0,-425.0,-11.5,3.4274826881781806,1.425403821701849,0.23255813953488372,0.8095238095238095,-0.0077237997794502855,-0.03435814927924297,Home,3.4274826881781806,1.425403821701849
401752880,2025-10-25T19:30:00.000Z,Washington,Illinois,11.07209654720975,64.22624470327789,0.850101607960412,Overcast,53.1,9.2,,DraftKings,-3.5,54.5,-175.0,145.0,3.5,7.57209654720975,9.726244703277885,0.6363636363636364,0.40816326530612246,0.21373797159677566,-0.25826487326653447,Home,7.57209654720975,9.726244703277885
401756931,2025-10-25T19:30:00.000Z,Iowa State,BYU,-5.059390525844761,52.171078243003166,0.31782232201047245,,64.2,8.1,,DraftKings,-2.5,48.5,-148.0,124.0,2.5,-7.559390525844761,3.6710782430031657,0.5967741935483871,0.44642857142857145,-0.2789518715379147,0.2357491065609561,Away,7.559390525844761,3.6710782430031657
401752952,2025-10-25T19:30:00.000Z,Washington State,Toledo,-14.200485914561487,46.93786747789754,0.09178652834267853,,45.5,13.0,-0.3,DraftKings,1.5,45.5,-102.0,-118.0,-1.5,-12.700485914561487,1.4378674778975409,0.504950495049505,0.5412844036697247,-0.4131639667068264,0.3669290679875967,Away,12.700485914561487,1.4378674778975409
401752752,2025-10-25T19:30:00.000Z,Vanderbilt,Missouri,3.098983551819926,62.61174692745034,0.6141724726322807,Cloudy,54.9,6.9,,DraftKings,-3.0,52.5,-155.0,130.0,3.0,0.0989835518199258,10.11174692745034,0.6078431372549019,0.43478260869565216,0.006329335377378786,-0.04895508132793286,Home,0.0989835518199258,10.11174692745034
401752882,2025-10-25T19:30:00.000Z,Iowa,Minnesota,11.462067180239618,43.52939163413761,0.8584516640361857,,49.5,3.4,,DraftKings,-8.5,39.5,-325.0,260.0,8.5,2.962067180239618,4.02939163413761,0.7647058823529411,0.2777777777777778,0.09374578168324454,-0.13622944181396346,Home,2.962067180239618,4.02939163413761
401756933,2025-10-25T20:00:00.000Z,Texas Tech,Oklahoma State,45.47135343854838,51.94316545890324,0.999989698718992,Fair,72.5,9.2,,DraftKings,-37.5,56.5,,,37.5,7.971353438548377,-4.556834541096762,,,,,Home,7.971353438548377,4.556834541096762
401756930,2025-10-25T20:00:00.000Z,Cincinnati,Baylor,13.406779200772469,65.01559551877219,0.8953523328213877,Fair,66.2,8.1,,DraftKings,-3.5,67.5,-170.0,142.0,3.5,9.906779200772469,-2.4844044812278128,0.6296296296296297,0.4132231404958678,0.26572270319175806,-0.3085754733172555,Home,9.906779200772469,2.4844044812278128
401752749,2025-10-25T20:15:00.000Z,Mississippi State,Texas,-2.416186612491994,44.7320629177467,0.41049619329942577,,62.2,5.8,,DraftKings,7.5,47.5,225.0,-278.0,-7.5,5.083813387508005,-2.7679370822532974,0.3076923076923077,0.7354497354497355,0.10280388560711806,-0.14594592874916124,Home,5.083813387508005,2.7679370822532974
401756935,2025-10-25T22:00:00.000Z,West Virginia,TCU,-10.788370749038858,55.85311178859256,0.15617598452239445,,63.9,10.3,,DraftKings,16.5,55.5,525.0,-750.0,-16.5,5.711629250961142,0.35311178859255676,0.16,0.8823529411764706,-0.0038240154776055524,-0.03852892569886501,Home,5.711629250961142,0.35311178859255676
401761638,2025-10-25T23:00:00.000Z,Troy,Louisiana,11.778466126086535,53.31863804260412,0.8649904799839743,,72.9,10.1,,DraftKings,-7.5,48.5,-298.0,240.0,7.5,4.278466126086535,4.818638042604121,0.7487437185929648,0.29411764705882354,0.11624676139100942,-0.1591081270427978,Home,4.278466126086535,4.818638042604121
401761636,2025-10-25T23:00:00.000Z,Arkansas State,Georgia Southern,2.8131991044372273,61.90746323826049,0.6038972823340565,,68.5,14.5,-0.75,DraftKings,-1.5,59.5,-115.0,-105.0,1.5,1.3131991044372273,2.4074632382604904,0.5348837209302325,0.5121951219512195,0.06901356140382398,-0.11609240428527601,Home,1.3131991044372273,2.4074632382604904
401754572,2025-10-25T23:00:00.000Z,Miami,Stanford,26.618982927495203,50.58136848215507,0.993662801235375,Cloudy,79.2,11.5,,DraftKings,-29.5,45.5,,,29.5,-2.8810170725047968,5.081368482155071,,,,,Away,2.8810170725047968,5.081368482155071
401752886,2025-10-25T23:00:00.000Z,Oregon,Wisconsin,37.994624422390416,53.34289713475698,0.9998132156600671,,51.8,5.6,,DraftKings,-31.5,44.5,,,31.5,6.494624422390416,8.842897134756981,,,,,Home,6.494624422390416,8.842897134756981
401760398,2025-10-25T23:30:00.000Z,Wyoming,Colorado State,4.413375097082481,49.07853928682326,0.6603064375738874,,59.5,15.9,-1.1700000000000002,DraftKings,-4.5,47.5,-198.0,164.0,4.5,-0.08662490291751901,1.5785392868232577,0.6644295302013423,0.3787878787878788,-0.004123092627454916,-0.03909431636176619,Away,0.08662490291751901,1.5785392868232577
401754570,2025-10-25T23:30:00.000Z,Louisville,Boston College,22.21295265920068,48.599643703631045,0.9812453808535473,Fair,64.8,6.9,,DraftKings,-25.5,54.5,-2800.0,1300.0,25.5,-3.287047340799319,-5.900356296368955,0.9655172413793104,0.07142857142857142,0.015728139474236902,-0.05267395228211871,Away,3.287047340799319,5.900356296368955
401752748,2025-10-25T23:30:00.000Z,LSU,Texas A&M,0.27868741338973235,53.64792900140567,0.510410516187074,,79.5,7.0,,DraftKings,2.5,49.5,114.0,-135.0,-2.5,2.7786874133897324,4.147929001405672,0.4672897196261682,0.574468085106383,0.04312079656090578,-0.08487860129345703,Home,2.7786874133897324,4.147929001405672
401752881,2025-10-25T23:30:00.000Z,Michigan State,Michigan,-14.200214737221806,57.30231161808706,0.09179071289700325,,55.8,8.3,,DraftKings,14.0,47.5,410.0,-550.0,-14.0,-0.20021473722180616,9.80231161808706,0.19607843137254902,0.8461538461538461,-0.10428771847554577,0.06205544094915061,Away,0.20021473722180616,9.80231161808706
401752747,2025-10-25T23:45:00.000Z,Kentucky,Tennessee,-8.966338738401102,55.09175045502168,0.20054636865796382,,68.2,4.5,,DraftKings,7.5,54.5,250.0,-310.0,-7.5,-1.4663387384011024,0.5917504550216819,0.2857142857142857,0.7560975609756098,-0.08516791705632187,0.043356070366426414,Away,1.4663387384011024,0.5917504550216819
401756929,2025-10-26T00:00:00.000Z,Arizona State,Houston,3.7054725431987063,47.796563427606415,0.6357068217499153,Fair,83.1,5.8,,DraftKings,-7.0,46.5,-278.0,225.0,7.0,-3.2945274568012937,1.296563427606415,0.7354497354497355,0.3076923076923077,-0.09974291369982013,0.05660087055777696,Away,3.2945274568012937,1.296563427606415
401756934,2025-10-26T02:15:00.000Z,Utah,Colorado,21.2684619503184,53.797057576656115,0.9767995948948838,light rain,53.8,8.1,-1.5,DraftKings,-14.0,49.5,-625.0,455.0,14.0,7.2684619503184,4.297057576656115,0.8620689655172413,0.18018018018018017,0.11473062937764245,-0.15697977507506394,Home,7.2684619503184,4.297057576656115
