game_id,week,start_date,home_team,away_team,neutral,spread_home_minus_away,total_points,home_points,away_points,home_win_prob,home_moneyline,away_moneyline,weather_condition,weather_temp,weather_wind,weather_total_adj
401762846,9,2025-10-25T16:00:00.000Z,Kent State,Bowling Green,False,-5.3216228479318275,47.38017577778385,21.02927646492601,26.350899312857837,0.30911716099252584,223.50193589678415,-223.50193589678415,,61.7,5.3,
401752750,9,2025-10-25T16:00:00.000Z,Oklahoma,Ole Miss,False,9.671224727408731,49.743819426294664,29.707522076851696,20.036297349442968,0.8174478378210903,-447.7886364446087,447.7886364446087,Cloudy,64.8,11.5,
401754573,9,2025-10-25T16:00:00.000Z,North Carolina,Virginia,False,-13.600792651631423,52.57959894607157,19.489403147220074,33.0901957988515,0.10138944658241467,886.2959447038183,-886.2959447038183,Fair,66.0,3.4,
401752884,9,2025-10-25T16:00:00.000Z,Purdue,Rutgers,False,5.375384193895965,63.4780279992746,34.426706096585285,29.051321902689317,0.6926545698743244,-225.3668029458233,225.3668029458233,,65.5,8.5,
401752885,9,2025-10-25T16:00:00.000Z,Indiana,UCLA,False,31.123378628002758,56.99276170389726,44.05807016595001,12.934691537947252,0.998219349973962,-56059.26686194649,56059.26686194649,,54.0,8.1,
401752942,9,2025-10-25T16:00:00.000Z,Wake Forest,SMU,False,-2.113651996663894,49.70671723011546,23.79653261672578,25.910184613389678,0.4215470629462483,137.2214369164068,-137.22143691640676,,62.4,3.6,
401754571,9,2025-10-25T16:00:00.000Z,Georgia Tech,Syracuse,False,18.47890613391499,57.723701757508806,38.1013039457119,19.62239781179691,0.9582290818234291,-2294.0100999764377,2294.0100999764377,Fair,68.0,10.4,
401761635,9,2025-10-25T16:00:00.000Z,Old Dominion,App State,False,16.24357979665863,55.38439421275899,35.81398700470881,19.570407208050185,0.9358905903190674,-1459.8334237936679,1459.8334237936679,Clear,64.2,5.8,
401752883,9,2025-10-25T16:00:00.000Z,Nebraska,Northwestern,False,11.783310683099657,49.51483210797109,30.649071395535373,18.865760712435716,0.8650889620961345,-641.2291948362127,641.2291948362127,,56.7,2.9,
401762848,9,2025-10-25T16:00:00.000Z,Eastern Michigan,Ohio,False,-10.88903971000758,60.97051998275802,25.04074013637522,35.9297798463828,0.1539290849852617,549.6498047108819,-549.6498047108819,,63.1,4.5,
401756932,9,2025-10-25T16:00:00.000Z,Kansas,Kansas State,False,7.163026189627011,58.66148060259927,32.912253396113144,25.749227206486125,0.7488248586956741,-298.12857068860626,298.12857068860626,,65.5,6.3,
401762494,9,2025-10-25T16:00:00.000Z,Memphis,South Florida,False,1.5038213724127032,57.07764984467482,29.290735608543763,27.78691423613106,0.5559972658207517,-125.22383828300708,125.22383828300708,Clear,67.3,9.2,
401752746,9,2025-10-25T16:45:00.000Z,Arkansas,Auburn,False,-0.4880347498122779,62.762904065793265,31.137434657990493,31.625469407802772,0.4817734787862775,107.5664277990728,-107.5664277990728,,62.6,6.5,
401762844,9,2025-10-25T17:00:00.000Z,Buffalo,Akron,False,15.642352006595857,47.71598061094321,31.679166308769535,16.036814302173678,0.9285204762863726,-1299.0020470846423,1299.0020470846423,cloudy,57.6,15.0,-0.8999999999999999
401760400,9,2025-10-25T19:00:00.000Z,New Mexico,Utah State,False,4.267745986036701,60.42684105910148,32.34729352256909,28.079547536532388,0.65529720610394,-190.10498832844834,190.10498832844834,light rain,65.5,5.8,-1.5
401757172,9,2025-10-25T19:00:00.000Z,Rice,UConn,False,-14.011020859651108,53.55638319035016,19.772681165349525,33.783702025000636,0.0947447339189939,955.4676324860367,-955.4676324860361,,79.9,3.8,
401752880,9,2025-10-25T19:30:00.000Z,Washington,Illinois,False,11.072096547209746,64.2262447032779,37.649170625243826,26.577074078034073,0.8501016079604119,-567.1185637107437,567.1185637107437,Overcast,53.1,9.2,
401762874,9,2025-10-25T19:30:00.000Z,Miami (OH),Western Michigan,False,1.2752916941857586,41.20390858983241,21.239600142009085,19.964308447823324,0.5475315895585715,-121.00990410013361,121.00990410013361,,60.3,4.9,
401762847,9,2025-10-25T19:30:00.000Z,Central Michigan,Massachusetts,False,18.26055838059331,47.98437993182965,33.12246915621148,14.86191077561817,0.9563714629479987,-2192.0777719594157,2192.0777719594157,,61.3,4.0,
401752751,9,2025-10-25T19:30:00.000Z,South Carolina,Alabama,False,-8.072517311821823,48.92540382170185,20.42644325494001,28.498960566761838,0.22483433975543338,344.7719156636676,-344.7719156636677,,72.0,2.5,
401752882,9,2025-10-25T19:30:00.000Z,Iowa,Minnesota,False,11.462067180239607,43.52939163413761,27.49572940718861,16.033662226949,0.8584516640361854,-606.472452106848,606.472452106848,,49.5,3.4,
401752952,9,2025-10-25T19:30:00.000Z,Washington State,Toledo,False,-14.2004859145615,46.93786747789754,16.368690781668022,30.56917669622952,0.09178652834267831,989.4845006737512,-989.4845006737512,,45.5,13.0,-0.3
401761637,9,2025-10-25T19:30:00.000Z,Southern Miss,UL Monroe,False,16.141807137272885,49.41457726332932,32.778192200301106,16.636385063028214,0.9346863438927815,-1431.0733766892577,1431.0733766892577,,72.9,7.0,
401762495,9,2025-10-25T19:30:00.000Z,Tulsa,Temple,False,-6.509718403862727,53.056670979947555,23.273476288042414,29.78319469190514,0.271058110981118,268.9245809248853,-268.9245809248853,,68.0,0.9,
401760399,9,2025-10-25T19:30:00.000Z,Fresno State,San Diego State,False,-10.615161953011892,46.473431480797686,17.929134763892897,28.54429671690479,0.160092278135322,524.6397463060179,-524.6397463060179,Fair,64.9,4.6,
401754574,9,2025-10-25T19:30:00.000Z,Pittsburgh,NC State,False,10.434152818059243,55.48681574988139,32.96048428397032,22.52633146591107,0.8357470376971126,-508.81702587254995,508.81702587254995,Cloudy,56.3,9.2,
401756931,9,2025-10-25T19:30:00.000Z,Iowa State,BYU,False,-5.059390525844761,52.171078243003166,23.555843858579202,28.615234384423964,0.31782232201047245,214.64121011835326,-214.64121011835326,,64.2,8.1,
401752752,9,2025-10-25T19:30:00.000Z,Vanderbilt,Missouri,False,3.098983551819926,62.61174692745034,32.855365239635134,29.756381687815207,0.6141724726322807,-159.18316581049268,159.18316581049268,Cloudy,54.9,6.9,
401762493,9,2025-10-25T19:30:00.000Z,Navy,Florida Atlantic,False,19.538654688051015,67.56913717682603,43.55389593243852,24.01524124438751,0.9663554030809659,-2872.245446739949,2872.245446739949,Fair,64.6,2.3,
401762845,9,2025-10-25T19:30:00.000Z,Northern Illinois,Ball State,False,7.801043222718745,44.2324075916799,26.016725407199324,18.215682184480578,0.7674713662114033,-330.0545630475555,330.0545630475555,,63.9,6.7,
401756930,9,2025-10-25T20:00:00.000Z,Cincinnati,Baylor,False,13.406779200772469,65.01559551877219,39.211187359772325,25.804408158999863,0.8953523328213877,-855.5874745809703,855.5874745809703,Fair,66.2,8.1,
401756933,9,2025-10-25T20:00:00.000Z,Texas Tech,Oklahoma State,False,45.471353438548384,51.94316545890324,48.70725944872581,3.2359060101774304,0.999989698718992,-9707430.54134582,9707430.54134582,Fair,72.5,9.2,
401752749,9,2025-10-25T20:15:00.000Z,Mississippi State,Texas,False,-2.4161866124919853,44.7320629177467,21.15793815262736,23.574124765119343,0.4104961932994261,143.60761837091513,-143.60761837091513,,62.2,5.8,
401756935,9,2025-10-25T22:00:00.000Z,West Virginia,TCU,False,-10.788370749038862,55.85311178859254,22.53237051977684,33.3207412688157,0.15617598452239445,540.3033110744421,-540.3033110744421,,63.9,10.3,
401761636,9,2025-10-25T23:00:00.000Z,Arkansas State,Georgia Southern,False,2.81319910443724,61.907463238260476,32.36033117134886,29.547132066911615,0.6038972823340569,-152.45976747964636,152.45976747964636,,68.5,14.5,-0.75
401752886,9,2025-10-25T23:00:00.000Z,Oregon,Wisconsin,False,37.994624422390416,53.34289713475698,45.6687607785737,7.674136356183283,0.9998132156600671,-535276.7882035407,535276.7882035407,,51.8,5.6,
401754572,9,2025-10-25T23:00:00.000Z,Miami,Stanford,False,26.618982927495207,50.58136848215506,38.60017570482513,11.981192777329923,0.993662801235375,-15679.842752954451,15679.842752954451,Cloudy,79.2,11.5,
401761638,9,2025-10-25T23:00:00.000Z,Troy,Louisiana,False,11.778466126086535,53.31863804260412,32.54855208434533,20.77008595825879,0.8649904799839743,-640.6885083965185,640.6885083965185,,72.9,10.1,
401752748,9,2025-10-25T23:30:00.000Z,LSU,Texas A&M,False,0.27868741338973235,53.64792900140567,26.963308207397702,26.68462079400797,0.510410516187074,-104.25275318660721,104.25275318660721,,79.5,7.0,
401754570,9,2025-10-25T23:30:00.000Z,Louisville,Boston College,False,22.212952659200674,48.59964370363106,35.40629818141586,13.193345522215196,0.9812453808535473,-5232.0197663898825,5232.0197663898825,Fair,64.8,6.9,
401752881,9,2025-10-25T23:30:00.000Z,Michigan State,Michigan,False,-14.200214737221792,57.302311618087046,21.551048440432627,35.75126317765442,0.09179071289700341,989.4348332625771,-989.4348332625765,,55.8,8.3,
401760398,9,2025-10-25T23:30:00.000Z,Wyoming,Colorado State,False,4.413375097082481,49.07853928682326,26.74595719195287,22.33258209487039,0.6603064375738874,-194.38297059795238,194.38297059795238,,59.5,15.9,-1.1700000000000002
401752747,9,2025-10-25T23:45:00.000Z,Kentucky,Tennessee,False,-8.966338738401102,55.09175045502168,23.062705858310288,32.029044596711394,0.20054636865796382,398.6377996729134,-398.6377996729134,,68.2,4.5,
401756929,9,2025-10-26T00:00:00.000Z,Arizona State,Houston,False,3.7054725431987063,47.796563427606415,25.751017985402562,22.045545442203853,0.6357068217499153,-174.5041795192517,174.5041795192517,Fair,83.1,5.8,
401756934,9,2025-10-26T02:15:00.000Z,Utah,Colorado,False,21.268461950318404,53.797057576656115,37.53275976348726,16.264297813168852,0.9767995948948839,-4210.269564127057,4210.269564127057,light rain,53.8,8.1,-1.5
